pan_id,dataproduct,ref,vea,rtn,rms,sza_left,sza_right
83,NO2VIS,MeasLow,-0.2,IW,[],[],[]
83,NO2VIS,MeasLow,-0.2,IX,"[0.0036469, 0.00304775, 0.0029809999999999997, 0.0036517, 0.0022956499999999998, 0.00179105]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
83,NO2VIS,MeasLow,0.0,IW,[],[],[]
83,NO2VIS,MeasLow,0.0,IX,"[0.0027246999999999996, 0.00198175, 0.0022302, 0.0025362, 0.00157265, 0.00131255]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
83,NO2VIS,MeasLow,0.2,IW,[],[],[]
83,NO2VIS,MeasLow,0.2,IX,"[0.0021919, 0.00144925, 0.001673, 0.0019108499999999997, 0.00120715, 0.0010814]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
83,NO2VIS,MeasLow,0.4,IW,[],[],[]
83,NO2VIS,MeasLow,0.4,IX,"[0.001839, 0.0012174999999999998, 0.0013701999999999998, 0.00152225, 0.0010274149999999998, 0.000934165]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
83,NO2VIS,MeasLow,0.6,IW,[],[],[]
83,NO2VIS,MeasLow,0.6,IX,"[0.0016535, 0.0010545, 0.0011558599999999999, 0.00137525, 0.000917075, 0.00082643]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
83,NO2VIS,MeasLow,0.8,IW,[],[],[]
83,NO2VIS,MeasLow,0.8,IX,"[0.0014987, 0.000992175, 0.00110002, 0.00120645, 0.000892975, 0.00082277]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
83,NO2VIS,MeasLow,1.0,IW,[],[],[]
83,NO2VIS,MeasLow,1.0,IX,"[0.001034875, 0.000752375, 0.00081215, 0.00097155, 0.0011966, 0.0019972]","[28.55, 37.954, 47.357, 56.76, 66.164, 75.568]","[37.954, 47.357, 56.76, 66.164, 75.568, 84.971]"
83,NO2VIS,MeasLow,1.2,IW,[],[],[]
83,NO2VIS,MeasLow,1.2,IX,"[0.001429, 0.000912525, 0.00100242, 0.0011351, 0.000857645, 0.00077852]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
83,NO2VIS,MeasLow,1.4,IW,[],[],[]
83,NO2VIS,MeasLow,1.4,IX,"[0.0013612, 0.000937825, 0.00095572, 0.0011078, 0.000824565, 0.00077542]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
83,NO2VIS,MeasLow,1.6,IW,[],[],[]
83,NO2VIS,MeasLow,1.6,IX,"[0.0014064999999999998, 0.0009385000000000001, 0.00093896, 0.00106645, 0.000814155, 0.000785205]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
83,NO2VIS,MeasLow,1.8,IW,[],[],[]
83,NO2VIS,MeasLow,1.8,IX,"[0.0013557999999999999, 0.0009225, 0.0009234199999999999, 0.00109185, 0.000828165, 0.000784155]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
83,NO2VIS,MeasLow,2.0,IW,[],[],[]
83,NO2VIS,MeasLow,2.0,IX,"[0.000981425, 0.000672075, 0.0006860249999999999, 0.000898925, 0.0011853999999999999, 0.0017096000000000001]","[28.55, 37.927, 47.304, 56.68, 66.057, 75.434]","[37.927, 47.304, 56.68, 66.057, 75.434, 84.811]"
83,NO2VIS,MeasLow,3.0,IW,[],[],[]
83,NO2VIS,MeasLow,3.0,IX,"[0.0007090549999999999, 0.00058873, 0.0006154999999999999, 0.0006438699999999998, 0.0009570449999999989, 0.0013701999999999998]","[28.55, 37.898, 47.247, 56.596, 65.944, 75.292]","[37.898, 47.247, 56.596, 65.944, 75.292, 84.641]"
83,NO2VIS,MeasLow,4.0,IW,[],[],[]
83,NO2VIS,MeasLow,4.0,IX,"[0.0009050899999999992, 0.000626205, 0.000655575, 0.000806925, 0.0010298099999999993, 0.0015014000000000002]","[28.55, 37.872, 47.194, 56.516, 65.837, 75.159]","[37.872, 47.194, 56.516, 65.837, 75.159, 84.481]"
83,NO2VIS,MeasLow,5.0,IW,[],[],[]
83,NO2VIS,MeasLow,5.0,IX,[],[],[]
83,NO2VIS,MeasLow,6.0,IW,[],[],[]
83,NO2VIS,MeasLow,6.0,IX,"[0.0005444, 0.0006050649999999999, 0.00060945, 0.000830625, 0.0009660699999999994, 0.0014271500000000003]","[28.99, 38.213, 47.437, 56.66, 65.884, 75.108]","[38.213, 47.437, 56.66, 65.884, 75.108, 84.331]"
83,NO2VIS,MeasLow,8.0,IW,[],[],[]
83,NO2VIS,MeasLow,8.0,IX,"[0.0005647999999999994, 0.00060664, 0.0006224000000000001, 0.00080415, 0.0009327599999999997, 0.0014265500000000004]","[28.96, 38.162, 47.364, 56.566, 65.767, 74.969]","[38.162, 47.364, 56.566, 65.767, 74.969, 84.171]"
83,NO2VIS,MeasLow,15.0,IW,[],[],[]
83,NO2VIS,MeasLow,15.0,IX,"[0.0005554199999999999, 0.000590565, 0.000623125, 0.000774875, 0.000986099999999999, 0.00141415]","[28.93, 38.112, 47.294, 56.476, 65.657, 74.839]","[38.112, 47.294, 56.476, 65.657, 74.839, 84.021]"
83,NO2VIS,MeasLow,30.0,IW,[],[],[]
83,NO2VIS,MeasLow,30.0,IX,"[0.00052835, 0.0006015, 0.00063995, 0.000725625, 0.00089246, 0.0013096000000000002]","[28.9, 38.06, 47.22, 56.381, 65.541, 74.701]","[38.06, 47.22, 56.381, 65.541, 74.701, 83.861]"
83,NO2VIS,MeasLow,90.0,IW,"[0.3772, 8.672e-08, 3.315e-07, 1.9348e-07]","[93.4, 93.882, 95.088, 95.57]","[93.641, 94.123, 95.329, 95.811]"
83,NO2VIS,MeasLow,90.0,IX,[],[],[]
83,NO2VIS,RefFix,-5.0,IW,[],[],[]
83,NO2VIS,RefFix,-5.0,IX,"[0.00518585, 0.0043164, 0.006199, 0.00352305, 0.00267645, 0.0018853]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
83,NO2VIS,RefFix,-4.0,IW,[],[],[]
83,NO2VIS,RefFix,-4.0,IX,"[0.016279500000000002, 0.013352999999999999, 0.017352, 0.0130935, 0.010465, 0.0060327]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
83,NO2VIS,RefFix,-3.0,IW,[],[],[]
83,NO2VIS,RefFix,-3.0,IX,"[0.0155255, 0.012646999999999999, 0.0175575, 0.013691, 0.010856, 0.00670135]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
83,NO2VIS,RefFix,-2.0,IW,[],[],[]
83,NO2VIS,RefFix,-2.0,IX,"[0.0104075, 0.0032895, 0.0037705, 0.0038575, 0.0051957, 0.012795]","[28.54, 37.975, 47.41, 56.846, 66.281, 75.716]","[37.975, 47.41, 56.846, 66.281, 75.716, 85.151]"
83,NO2VIS,RefFix,-1.8,IW,[],[],[]
83,NO2VIS,RefFix,-1.8,IX,"[0.011685, 0.0132325, 0.014015, 0.01155345, 0.0093667, 0.00573135]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
83,NO2VIS,RefFix,-1.6,IW,[],[],[]
83,NO2VIS,RefFix,-1.6,IX,"[0.011677, 0.012577799999999998, 0.01373, 0.011671649999999999, 0.0099708, 0.0057027]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
83,NO2VIS,RefFix,-1.2,IW,[],[],[]
83,NO2VIS,RefFix,-1.2,IX,"[0.0111045, 0.012719, 0.0106342, 0.013696, 0.0099502, 0.0060983]","[28.54, 28.748, 28.957, 29.166, 29.374, 29.582]","[28.748, 28.957, 29.166, 29.374, 29.582, 29.791]"
83,NO2VIS,RefFix,-1.1,IW,[],[],[]
83,NO2VIS,RefFix,-1.1,IX,"[0.011498, 0.013065, 0.0138425, 0.01193065, 0.0101695, 0.00599595]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
83,NO2VIS,RefFix,-1.0,IW,[],[],[]
83,NO2VIS,RefFix,-1.0,IX,"[0.0101514, 0.012188, 0.0098526, 0.012908, 0.0097712, 0.0057453]","[28.54, 28.748, 28.957, 29.166, 29.374, 29.582]","[28.748, 28.957, 29.166, 29.374, 29.582, 29.791]"
83,NO2VIS,RefFix,-0.8,IW,[],[],[]
83,NO2VIS,RefFix,-0.8,IX,"[0.0092511, 0.011662500000000001, 0.0082602, 0.011574000000000001, 0.008809599999999999, 0.00526935]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
83,NO2VIS,RefFix,-0.6,IW,[],[],[]
83,NO2VIS,RefFix,-0.6,IX,"[0.008115699999999998, 0.009756, 0.0068854, 0.00973035, 0.006898349999999999, 0.0043037]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
83,NO2VIS,RefFix,-0.4,IW,[],[],[]
83,NO2VIS,RefFix,-0.4,IX,"[0.006611399999999999, 0.006004000000000001, 0.0049236, 0.0066986, 0.004407749999999999, 0.00316905]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
83,NO2VIS,RefFix,-0.2,IW,[],[],[]
83,NO2VIS,RefFix,-0.2,IX,"[0.0050567, 0.0038015, 0.0035626, 0.0046707499999999996, 0.00281665, 0.00224295]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
83,NO2VIS,RefFix,0.0,IW,[],[],[]
83,NO2VIS,RefFix,0.0,IX,"[0.0041367, 0.0026425, 0.0027288, 0.00352075, 0.002013, 0.0016917]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
83,NO2VIS,RefFix,0.2,IW,[],[],[]
83,NO2VIS,RefFix,0.2,IX,"[0.0035376, 0.002042, 0.0021506, 0.00276815, 0.00163935, 0.00142095]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
83,NO2VIS,RefFix,0.4,IW,[],[],[]
83,NO2VIS,RefFix,0.4,IX,"[0.0031267, 0.00173675, 0.0018076, 0.00230715, 0.00136825, 0.0012415]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
83,NO2VIS,RefFix,0.6,IW,[],[],[]
83,NO2VIS,RefFix,0.6,IX,"[0.0027938999999999998, 0.0015255, 0.0015321999999999998, 0.0020359999999999996, 0.0012169, 0.00109105]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
83,NO2VIS,RefFix,0.8,IW,[],[],[]
83,NO2VIS,RefFix,0.8,IX,"[0.0025331999999999998, 0.00135325, 0.0014272, 0.00184085, 0.001126, 0.001034635]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
83,NO2VIS,RefFix,1.0,IW,[],[],[]
83,NO2VIS,RefFix,1.0,IX,"[0.001374, 0.00075075, 0.000896525, 0.000934575, 0.0012439999999999999, 0.002329]","[28.55, 37.954, 47.357, 56.76, 66.164, 75.568]","[37.954, 47.357, 56.76, 66.164, 75.568, 84.971]"
83,NO2VIS,RefFix,1.2,IW,[],[],[]
83,NO2VIS,RefFix,1.2,IX,"[0.0023508, 0.0012725, 0.0012912, 0.001653, 0.00106935, 0.000961935]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
83,NO2VIS,RefFix,1.4,IW,[],[],[]
83,NO2VIS,RefFix,1.4,IX,"[0.0023646, 0.00126125, 0.0012192, 0.001641, 0.00104045, 0.0009733999999999999]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
83,NO2VIS,RefFix,1.6,IW,[],[],[]
83,NO2VIS,RefFix,1.6,IX,"[0.0023153999999999996, 0.00126675, 0.0011974, 0.0016213500000000001, 0.00100695, 0.00094187]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
83,NO2VIS,RefFix,1.8,IW,[],[],[]
83,NO2VIS,RefFix,1.8,IX,"[0.0022438, 0.00123425, 0.0011392, 0.00159255, 0.00102425, 0.000960625]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
83,NO2VIS,RefFix,2.0,IW,[],[],[]
83,NO2VIS,RefFix,2.0,IX,"[0.0012866499999999999, 0.0006416999999999997, 0.00076535, 0.000797675, 0.0012758, 0.0020439000000000004]","[28.55, 37.927, 47.304, 56.68, 66.057, 75.434]","[37.927, 47.304, 56.68, 66.057, 75.434, 84.811]"
83,NO2VIS,RefFix,3.0,IW,[],[],[]
83,NO2VIS,RefFix,3.0,IX,"[0.0007190299999999993, 0.00057781, 0.0006144, 0.00065286, 0.000926219999999999, 0.0015492499999999998]","[28.55, 37.898, 47.247, 56.596, 65.944, 75.292]","[37.898, 47.247, 56.596, 65.944, 75.292, 84.641]"
83,NO2VIS,RefFix,4.0,IW,[],[],[]
83,NO2VIS,RefFix,4.0,IX,"[0.001172249999999999, 0.000574495, 0.0007195999999999999, 0.0007259, 0.0010641000000000001, 0.0018553000000000007]","[28.55, 37.872, 47.194, 56.516, 65.837, 75.159]","[37.872, 47.194, 56.516, 65.837, 75.159, 84.481]"
83,NO2VIS,RefFix,5.0,IW,[],[],[]
83,NO2VIS,RefFix,5.0,IX,"[0.0021076999999999997, 0.00113, 0.0008942199999999999, 0.0014325, 0.00090145, 0.00083821]","[28.55, 28.754, 28.957, 29.16, 29.364, 29.568]","[28.754, 28.957, 29.16, 29.364, 29.568, 29.771]"
83,NO2VIS,RefFix,6.0,IW,[],[],[]
83,NO2VIS,RefFix,6.0,IX,"[0.0006162, 0.000584825, 0.0006358, 0.0007157000000000001, 0.00098751, 0.0017202000000000005]","[28.99, 38.213, 47.437, 56.66, 65.884, 75.108]","[38.213, 47.437, 56.66, 65.884, 75.108, 84.331]"
83,NO2VIS,RefFix,8.0,IW,[],[],[]
83,NO2VIS,RefFix,8.0,IX,"[0.0006053799999999998, 0.0005544799999999993, 0.000621125, 0.0006851, 0.0009112699999999998, 0.0016449000000000006]","[28.96, 38.162, 47.364, 56.566, 65.767, 74.969]","[38.162, 47.364, 56.566, 65.767, 74.969, 84.171]"
83,NO2VIS,RefFix,15.0,IW,[],[],[]
83,NO2VIS,RefFix,15.0,IX,"[0.0005905149999999999, 0.0004982899999999995, 0.000636725, 0.000656275, 0.0009432799999999987, 0.0014713]","[28.93, 38.112, 47.294, 56.476, 65.657, 74.839]","[38.112, 47.294, 56.476, 65.657, 74.839, 84.021]"
83,NO2VIS,RefFix,30.0,IW,[],[],[]
83,NO2VIS,RefFix,30.0,IX,"[0.00052491, 0.000477, 0.000578925, 0.00065955, 0.0008044199999999993, 0.0014051000000000014]","[28.9, 38.06, 47.22, 56.381, 65.541, 74.701]","[38.06, 47.22, 56.381, 65.541, 74.701, 83.861]"
83,NO2VIS,RefFix,90.0,IW,"[0.0016952500000000001, 0.0017219999999999998, 0.002124049999999999, 0.0024434000000000005, 0.0034833499999999983, 0.00507285, 0.0082052, 0.013291999999999993, 0.020408000000000003, 0.0221185]","[84.22, 85.22, 86.22, 87.22, 88.22, 89.22, 90.221, 91.221, 92.221, 93.221]","[85.22, 86.22, 87.22, 88.22, 89.22, 90.221, 91.221, 92.221, 93.221, 94.221]"
83,NO2VIS,RefFix,90.0,IX,"[0.00051405, 0.0005471499999999999, 0.0005776799999999994, 0.0005747799999999999, 0.0007931599999999996, 0.001191]","[28.54, 37.992, 47.444, 56.896, 66.347, 75.799]","[37.992, 47.444, 56.896, 66.347, 75.799, 85.251]"
83,NO2UV,Ref,-5.0,IW,[],[],[]
83,NO2UV,Ref,-5.0,IX,[],[],[]
83,NO2UV,Ref,-4.0,IW,[],[],[]
83,NO2UV,Ref,-4.0,IX,[],[],[]
83,NO2UV,Ref,-3.0,IW,[],[],[]
83,NO2UV,Ref,-3.0,IX,[],[],[]
83,NO2UV,Ref,-2.0,IW,[],[],[]
83,NO2UV,Ref,-2.0,IX,"[0.00979925, 0.009907000000000001, 0.014345, 0.0194125, 0.026306, 0.043257000000000004]","[29.06, 38.394, 47.727, 57.061, 66.394, 75.728]","[38.394, 47.727, 57.061, 66.394, 75.728, 85.061]"
83,NO2UV,Ref,-1.8,IW,[],[],[]
83,NO2UV,Ref,-1.8,IX,[],[],[]
83,NO2UV,Ref,-1.6,IW,[],[],[]
83,NO2UV,Ref,-1.6,IX,[],[],[]
83,NO2UV,Ref,-1.2,IW,[],[],[]
83,NO2UV,Ref,-1.2,IX,[],[],[]
83,NO2UV,Ref,-1.1,IW,[],[],[]
83,NO2UV,Ref,-1.1,IX,[],[],[]
83,NO2UV,Ref,-1.0,IW,[],[],[]
83,NO2UV,Ref,-1.0,IX,[],[],[]
83,NO2UV,Ref,-0.8,IW,[],[],[]
83,NO2UV,Ref,-0.8,IX,[],[],[]
83,NO2UV,Ref,-0.6,IW,[],[],[]
83,NO2UV,Ref,-0.6,IX,[],[],[]
83,NO2UV,Ref,-0.4,IW,[],[],[]
83,NO2UV,Ref,-0.4,IX,[],[],[]
83,NO2UV,Ref,-0.2,IW,[],[],[]
83,NO2UV,Ref,-0.2,IX,[],[],[]
83,NO2UV,Ref,0.0,IW,[],[],[]
83,NO2UV,Ref,0.0,IX,[],[],[]
83,NO2UV,Ref,0.2,IW,[],[],[]
83,NO2UV,Ref,0.2,IX,[],[],[]
83,NO2UV,Ref,0.4,IW,[],[],[]
83,NO2UV,Ref,0.4,IX,[],[],[]
83,NO2UV,Ref,0.6,IW,[],[],[]
83,NO2UV,Ref,0.6,IX,[],[],[]
83,NO2UV,Ref,0.8,IW,[],[],[]
83,NO2UV,Ref,0.8,IX,[],[],[]
83,NO2UV,Ref,1.0,IW,[],[],[]
83,NO2UV,Ref,1.0,IX,"[0.00124145, 0.00137775, 0.0016099999999999999, 0.002031, 0.0032274999999999995, 0.007051750000000001]","[29.1, 38.398, 47.697, 56.996, 66.294, 75.592]","[38.398, 47.697, 56.996, 66.294, 75.592, 84.891]"
83,NO2UV,Ref,1.2,IW,[],[],[]
83,NO2UV,Ref,1.2,IX,[],[],[]
83,NO2UV,Ref,1.4,IW,[],[],[]
83,NO2UV,Ref,1.4,IX,[],[],[]
83,NO2UV,Ref,1.6,IW,[],[],[]
83,NO2UV,Ref,1.6,IX,[],[],[]
83,NO2UV,Ref,1.8,IW,[],[],[]
83,NO2UV,Ref,1.8,IX,[],[],[]
83,NO2UV,Ref,2.0,IW,[],[],[]
83,NO2UV,Ref,2.0,IX,"[0.0012389, 0.00130975, 0.00157375, 0.001799, 0.0030602999999999997, 0.006440900000000003]","[29.08, 38.355, 47.63, 56.906, 66.181, 75.456]","[38.355, 47.63, 56.906, 66.181, 75.456, 84.731]"
83,NO2UV,Ref,3.0,IW,[],[],[]
83,NO2UV,Ref,3.0,IX,"[0.00111155, 0.001032, 0.0011718999999999992, 0.0012962499999999992, 0.0024011500000000008, 0.004767]","[28.73, 38.037, 47.344, 56.65, 65.957, 75.264]","[38.037, 47.344, 56.65, 65.957, 75.264, 84.571]"
83,NO2UV,Ref,4.0,IW,[],[],[]
83,NO2UV,Ref,4.0,IX,"[0.001104, 0.0011540000000000003, 0.00141775, 0.001571, 0.002933999999999999, 0.005514]","[29.01, 38.244, 47.477, 56.71, 65.944, 75.178]","[38.244, 47.477, 56.71, 65.944, 75.178, 84.411]"
83,NO2UV,Ref,5.0,IW,[],[],[]
83,NO2UV,Ref,5.0,IX,[],[],[]
83,NO2UV,Ref,6.0,IW,[],[],[]
83,NO2UV,Ref,6.0,IX,"[0.00106625, 0.0010661999999999996, 0.001315, 0.00150125, 0.0025579, 0.005129400000000001]","[28.98, 38.192, 47.404, 56.616, 65.827, 75.039]","[38.192, 47.404, 56.616, 65.827, 75.039, 84.251]"
83,NO2UV,Ref,8.0,IW,[],[],[]
83,NO2UV,Ref,8.0,IX,"[0.0010240899999999999, 0.0010830999999999998, 0.0012634999999999999, 0.00143275, 0.0025924, 0.005211700000000002]","[28.95, 38.142, 47.334, 56.526, 65.717, 74.909]","[38.142, 47.334, 56.526, 65.717, 74.909, 84.101]"
83,NO2UV,Ref,15.0,IW,[],[],[]
83,NO2UV,Ref,15.0,IX,"[0.0009778999999999999, 0.00101505, 0.001078, 0.00142475, 0.0022845999999999977, 0.0045428000000000005]","[28.92, 38.09, 47.26, 56.43, 65.601, 74.771]","[38.09, 47.26, 56.43, 65.601, 74.771, 83.941]"
83,NO2UV,Ref,30.0,IW,[],[],[]
83,NO2UV,Ref,30.0,IX,"[0.0009607, 0.00098425, 0.0012227499999999999, 0.0011355, 0.002009799999999999, 0.003570950000000001]","[28.89, 38.039, 47.187, 56.336, 65.484, 74.633]","[38.039, 47.187, 56.336, 65.484, 74.633, 83.781]"
83,NO2UV,Ref,90.0,IW,"[0.004283999999999995, 0.0051725, 0.00528835, 0.006848499999999998, 0.009978199999999998, 0.015477, 0.02542, 0.0348465, 0.0460425, 0.048322]","[84.35, 85.325, 86.3, 87.275, 88.25, 89.226, 90.201, 91.176, 92.151, 93.126]","[85.325, 86.3, 87.275, 88.25, 89.226, 90.201, 91.176, 92.151, 93.126, 94.101]"
83,NO2UV,Ref,90.0,IX,"[0.000811375, 0.0009040750000000001, 0.00084914, 0.0009524799999999996, 0.0015285999999999993, 0.00343975]","[28.54, 38.018, 47.497, 56.976, 66.454, 75.932]","[38.018, 47.497, 56.976, 66.454, 75.932, 85.411]"
83,NO2UV,MeasLow,-5.0,IW,[],[],[]
83,NO2UV,MeasLow,-5.0,IX,[],[],[]
83,NO2UV,MeasLow,-4.0,IW,[],[],[]
83,NO2UV,MeasLow,-4.0,IX,[],[],[]
83,NO2UV,MeasLow,-3.0,IW,[],[],[]
83,NO2UV,MeasLow,-3.0,IX,[],[],[]
83,NO2UV,MeasLow,-2.0,IW,[],[],[]
83,NO2UV,MeasLow,-2.0,IX,"[0.00975435, 0.0099255, 0.014204999999999999, 0.019195, 0.025855, 0.0418025]","[29.06, 38.394, 47.727, 57.061, 66.394, 75.728]","[38.394, 47.727, 57.061, 66.394, 75.728, 85.061]"
83,NO2UV,MeasLow,-1.8,IW,[],[],[]
83,NO2UV,MeasLow,-1.8,IX,[],[],[]
83,NO2UV,MeasLow,-1.6,IW,[],[],[]
83,NO2UV,MeasLow,-1.6,IX,[],[],[]
83,NO2UV,MeasLow,-1.2,IW,[],[],[]
83,NO2UV,MeasLow,-1.2,IX,[],[],[]
83,NO2UV,MeasLow,-1.1,IW,[],[],[]
83,NO2UV,MeasLow,-1.1,IX,[],[],[]
83,NO2UV,MeasLow,-1.0,IW,[],[],[]
83,NO2UV,MeasLow,-1.0,IX,[],[],[]
83,NO2UV,MeasLow,-0.8,IW,[],[],[]
83,NO2UV,MeasLow,-0.8,IX,[],[],[]
83,NO2UV,MeasLow,-0.6,IW,[],[],[]
83,NO2UV,MeasLow,-0.6,IX,[],[],[]
83,NO2UV,MeasLow,-0.4,IW,[],[],[]
83,NO2UV,MeasLow,-0.4,IX,[],[],[]
83,NO2UV,MeasLow,-0.2,IW,[],[],[]
83,NO2UV,MeasLow,-0.2,IX,[],[],[]
83,NO2UV,MeasLow,0.0,IW,[],[],[]
83,NO2UV,MeasLow,0.0,IX,[],[],[]
83,NO2UV,MeasLow,0.2,IW,[],[],[]
83,NO2UV,MeasLow,0.2,IX,[],[],[]
83,NO2UV,MeasLow,0.4,IW,[],[],[]
83,NO2UV,MeasLow,0.4,IX,[],[],[]
83,NO2UV,MeasLow,0.6,IW,[],[],[]
83,NO2UV,MeasLow,0.6,IX,[],[],[]
83,NO2UV,MeasLow,0.8,IW,[],[],[]
83,NO2UV,MeasLow,0.8,IX,[],[],[]
83,NO2UV,MeasLow,1.0,IW,[],[],[]
83,NO2UV,MeasLow,1.0,IX,"[0.00136085, 0.0014085, 0.001521, 0.0020499999999999997, 0.0029124999999999997, 0.0054657]","[29.1, 38.398, 47.697, 56.996, 66.294, 75.592]","[38.398, 47.697, 56.996, 66.294, 75.592, 84.891]"
83,NO2UV,MeasLow,1.2,IW,[],[],[]
83,NO2UV,MeasLow,1.2,IX,[],[],[]
83,NO2UV,MeasLow,1.4,IW,[],[],[]
83,NO2UV,MeasLow,1.4,IX,[],[],[]
83,NO2UV,MeasLow,1.6,IW,[],[],[]
83,NO2UV,MeasLow,1.6,IX,[],[],[]
83,NO2UV,MeasLow,1.8,IW,[],[],[]
83,NO2UV,MeasLow,1.8,IX,[],[],[]
83,NO2UV,MeasLow,2.0,IW,[],[],[]
83,NO2UV,MeasLow,2.0,IX,"[0.0013451000000000001, 0.00133125, 0.00148125, 0.00206075, 0.002717199999999999, 0.004915100000000001]","[29.08, 38.355, 47.63, 56.906, 66.181, 75.456]","[38.355, 47.63, 56.906, 66.181, 75.456, 84.731]"
83,NO2UV,MeasLow,3.0,IW,[],[],[]
83,NO2UV,MeasLow,3.0,IX,"[0.0012323999999999996, 0.0011576, 0.0012515999999999998, 0.0012823, 0.0020149499999999997, 0.0038664999999999993]","[28.73, 38.037, 47.344, 56.65, 65.957, 75.264]","[38.037, 47.344, 56.65, 65.957, 75.264, 84.571]"
83,NO2UV,MeasLow,4.0,IW,[],[],[]
83,NO2UV,MeasLow,4.0,IX,"[0.0012164999999999995, 0.0011882000000000002, 0.0013009999999999999, 0.00179725, 0.0025802999999999998, 0.0041673000000000005]","[29.01, 38.244, 47.477, 56.71, 65.944, 75.178]","[38.244, 47.477, 56.71, 65.944, 75.178, 84.411]"
83,NO2UV,MeasLow,5.0,IW,[],[],[]
83,NO2UV,MeasLow,5.0,IX,[],[],[]
83,NO2UV,MeasLow,6.0,IW,[],[],[]
83,NO2UV,MeasLow,6.0,IX,"[0.00124275, 0.0011634499999999986, 0.00129075, 0.0017782499999999999, 0.0021375999999999995, 0.003948550000000001]","[28.98, 38.192, 47.404, 56.616, 65.827, 75.039]","[38.192, 47.404, 56.616, 65.827, 75.039, 84.251]"
83,NO2UV,MeasLow,8.0,IW,[],[],[]
83,NO2UV,MeasLow,8.0,IX,"[0.0011408999999999998, 0.0012779999999999998, 0.0012357499999999999, 0.00161025, 0.0020628999999999995, 0.003880100000000001]","[28.95, 38.142, 47.334, 56.526, 65.717, 74.909]","[38.142, 47.334, 56.526, 65.717, 74.909, 84.101]"
83,NO2UV,MeasLow,15.0,IW,[],[],[]
